User_ID,Duration,Heart_Rate,Body_Temp
4,36,110,40.8
4,45,102,38.4
4,38,119,39.2
3,37,84,38.3
5,4,85,39.2
3,22,94,39.5
5,10,111,38.8
4,42,101,40.9
4,35,112,40.5
3,45,86,40.6
4,34,98,39.2
3,8,102,38.7
2,30,93,38.7
5,43,99,38.9
1,22,109,38.6
2,12,79,40.6
4,5,79,40.6
2,25,91,38.4
1,26,91,40.6
1,18,83,38.1
4,7,114,39.8
2,33,86,40.5
1,27,97,40.3
3,39,99,38.2
4,36,104,39.3
5,39,107,38.9
5,18,99,39.3
5,22,103,38.3
4,4,86,39.6
1,36,76,39.9
2,6,92,40.6
5,8,114,38.5
5,12,107,39
4,2,108,38.3
3,27,82,38
4,25,97,40.4
2,41,94,40.9
3,14,86,38.7
1,45,77,39.7
4,44,118,40.3
1,19,86,40.7
3,26,98,40.5
4,44,92,40.2
1,33,120,38.8
3,26,117,38.2
3,45,89,40.5
3,43,87,40.6
4,31,109,38.4
2,8,97,38
5,32,77,39.5
1,6,99,39.7
2,17,106,38.6
5,37,82,38.2
1,27,120,40.4
1,38,98,40.3
1,8,86,39.6
5,40,111,38.6
1,22,87,39.2
3,8,86,39.1
3,3,107,40.3
4,38,81,38.4
1,20,93,38.6
4,36,118,40.3
1,15,80,38
4,9,120,38.1
5,43,114,40.8
3,40,96,38.5
5,15,95,39.9
1,23,93,40.8
2,9,88,39.9
3,44,114,41
2,2,81,39.8
2,38,120,39.3
5,12,90,40
5,44,95,40
2,10,112,39.7
5,24,95,40.3
4,3,99,39.1
3,35,88,39.1
3,39,94,39.2
4,13,77,40.1
3,31,118,39
2,1,110,39.5
5,45,103,39.7
4,12,88,38.8
2,42,74,40.8
1,7,93,40.1
1,13,89,38.1
2,3,82,38.7
5,13,108,40.9
4,2,102,40
4,2,81,38.5
4,34,103,39.7
5,33,112,39.2
4,15,104,38.8
5,8,97,39.6
5,39,110,38.1
3,3,116,40.7
1,3,116,39.4
4,23,87,40.9
4,22,82,40.5
2,1,89,38.6
4,11,99,40.9
1,40,94,39
4,25,87,39
4,41,120,38.8
1,22,86,38
2,32,111,40.8
5,43,115,40.5
3,38,73,38.1
5,18,85,38.6
2,29,97,40.2
4,42,114,38.1
2,7,102,40.1
5,10,93,40
5,4,79,38.2
5,13,79,39.9
5,3,101,38.4
4,6,90,40.7
2,21,115,38.9
1,25,112,39.1
5,38,80,40.5
4,38,116,38.1
4,11,80,40
4,44,116,39.9
3,19,119,39.8
4,43,90,39.7
2,42,117,40.1
4,7,94,39.5
1,18,114,39.3
5,6,116,40.7
3,30,74,38.3
4,44,112,40.3
5,6,117,40.2
3,21,93,39
2,44,92,39.9
3,17,80,39.5
4,11,96,39.5
3,36,86,39.3
5,40,83,40.2
2,29,105,40.1
5,39,91,40.7
5,3,88,39.4
3,31,74,38.4
2,11,84,38.5
1,17,95,38.4
3,29,74,40.1
4,43,100,38.9
1,5,102,39.1
5,35,96,40.4
3,7,98,39.7
2,16,111,40.3
4,10,96,38.2
4,8,88,40.4
2,40,113,39.5
4,25,84,38.7
4,41,108,40.1
1,17,79,40.1
3,1,108,38.2
4,45,82,40.2
4,42,116,39
2,28,89,40.4
4,2,98,39
1,20,101,39.4
2,6,77,39.1
5,8,96,39.3
2,36,99,41
3,33,101,38.2
1,16,77,39.8
4,30,95,38.9
5,43,108,40.8
2,43,79,41
4,19,105,38.5
2,7,78,39.8
1,45,103,39.9
1,12,90,38.9
3,12,96,40.9
4,9,91,40.5
2,5,94,39
1,34,101,40.7
1,6,101,38.8
1,36,100,40.9
1,37,112,39.9
3,38,80,39
5,35,117,38.5
2,12,107,38.7
4,7,86,38.8
3,18,101,39.6
4,33,86,41
3,12,97,39.9
1,38,116,40
4,9,79,38.6
3,24,104,39.4
3,34,113,39.4
4,14,89,39.5
1,40,78,39.7
1,44,80,38.3
1,13,92,39.4
4,30,120,38.6
1,33,91,40.1
1,10,110,38.2
4,34,120,38.9
4,9,97,40.4
1,33,107,39
3,38,75,38.1
4,31,84,40.1
3,38,77,40.7
2,39,91,40.3
2,44,109,39.5
4,39,102,38.7
5,24,118,38.4
4,44,90,38.2
3,26,118,39.4
1,12,101,39.3
3,2,77,38.4
1,42,77,38.3
5,9,105,40.5
3,7,74,39.1
4,10,75,38.9
2,25,83,40.3
3,40,113,38.6
5,44,86,40.7
4,37,98,39.8
5,21,86,39.4
3,2,114,38.8
4,41,119,38.5
2,35,119,38.9
4,15,85,39.9
5,6,76,40.7
2,32,104,40.2
1,33,96,38.9
1,12,108,40.6
5,23,95,40.3
1,27,118,39.6
5,31,95,40.1
1,44,120,39.5
3,19,104,38.5
5,16,89,40.2
1,34,116,39.8
5,3,88,40.1
3,39,93,38.9
5,10,83,38.2
2,35,96,40.1
1,9,105,40.7
3,15,116,40.4
1,28,99,38.5
5,18,116,40.9
2,27,96,41
1,8,96,39.6
2,13,103,39.2
5,38,79,39.8
1,12,103,40.8
1,23,81,38.5
5,36,95,41
1,2,108,39
3,43,119,39.1
3,18,73,40.6
1,35,92,38.1
5,30,101,38.2
2,11,117,38.1
3,37,85,39.7
3,40,100,38.9
2,2,73,39.2
5,22,106,40.2
5,13,108,39.7
1,5,108,40
4,13,101,40.6
5,36,85,39.7
3,2,104,39.8
3,19,114,39.2
1,44,87,39.5
2,36,117,40.1
4,30,112,38.1
3,15,107,40.4
4,2,103,40.8
3,30,101,38.8
2,3,89,39.5
1,24,110,39.4
3,38,80,38
1,3,113,38.5
2,24,103,38.3
4,7,75,39.9
1,36,114,38.7
5,14,116,38.7
5,7,105,40.9
1,29,118,38.7
4,28,117,38.9
2,5,95,38.7
5,36,115,39.1
1,6,74,39
3,26,85,38.9
1,37,74,40.5
3,43,97,39.3
1,19,103,38.2
4,43,77,40.2
5,15,112,39.1
5,5,84,38.6
2,43,117,38.3
1,32,77,38.5
4,34,91,38.7
4,40,76,40.8
3,3,118,38.1
5,12,76,40.4
1,40,115,38.1
5,36,74,38.5
3,1,111,38.8
2,7,75,39.9
4,26,94,38.9
2,26,90,38.1
3,5,105,39.3
3,39,76,39.8
4,25,111,39.5
5,29,77,38.3
2,15,96,38.8
1,34,86,39.1
2,30,76,38.6
1,35,96,40.8
1,29,94,39.9
2,40,92,40.5
5,13,95,40.4
2,22,93,39.6
5,44,89,39.6
1,18,112,39.6
3,11,99,38.7
5,18,97,40.4
2,17,112,39.1
4,29,111,38.9
4,22,83,39.2
1,43,79,40.2
4,45,109,40.2
5,7,119,40.2
3,35,85,38.2
3,24,80,38.1
4,30,108,40.9
3,42,106,40
1,16,96,39.2
2,34,93,40.6
4,23,108,39.4
4,43,76,38.3
3,39,100,38.3
4,39,120,38.5
2,43,93,39.6
2,39,117,39.6
3,26,96,39.8
2,20,83,40.4
2,11,86,40.5
2,5,82,39.3
2,42,86,38.3
3,25,112,40.9
2,18,102,40.8
5,16,90,39
4,5,87,38.1
4,8,82,38.9
5,40,105,40
4,26,115,40.3
2,32,95,40.6
5,4,79,39.9
4,44,86,40.3
2,2,120,38.2
5,4,100,40.2
2,37,98,38.6
4,25,94,39.1
1,3,110,39.8
5,2,77,38.5
1,10,113,38.4
1,1,80,38.4
2,43,120,38.3
3,28,92,40
1,41,73,38.7
5,17,109,39.3
2,31,112,39.2
2,39,114,38.5
1,40,104,39.7
3,26,98,39.6
4,17,114,40.3
1,17,93,39.4
4,21,92,39.5
4,14,118,39.9
2,9,79,39.2
1,6,115,40.4
4,13,89,38.6
5,25,111,38.4
1,8,84,38.2
1,38,113,39.2
3,32,97,39.7
2,12,81,39.2
3,21,117,39.4
3,5,93,39.4
1,36,78,38.3
2,34,100,39.6
2,14,74,38.3
2,40,89,40.8
1,1,99,40.5
5,12,90,38.4
3,30,91,39.8
4,15,100,38.7
1,21,119,38.5
5,45,103,39
2,35,116,40.5
3,40,110,38.3
2,43,101,40.8
3,14,79,39.4
2,4,91,39.5
5,13,76,38.1
5,44,92,39.3
1,31,86,40.9
3,37,74,38.1
2,32,99,40.4
2,33,83,39.9
4,18,73,39.5
5,40,106,40.4
5,20,74,38.5
3,39,102,38.8
2,26,116,38.6
5,13,107,38.4
5,44,107,39.5
1,30,93,40.3
5,31,114,38.7
3,22,82,40.3
1,42,90,40.7
3,23,108,40.4
2,36,86,38.8
3,31,104,40.7
4,42,104,40.3
4,43,108,38.5
3,19,96,39.7
4,20,83,40.6
2,1,120,38.5
2,13,89,39.4
1,31,93,39.1
1,19,77,38.4
2,32,104,38.2
4,42,87,38.5
1,11,83,39.4
3,37,86,39.5
4,32,80,39.8
3,19,85,38.3
2,21,79,39.8
3,39,115,40.5
1,32,85,38.1
2,7,92,40.9
5,3,113,41
5,22,120,40.1
1,37,97,39.9
2,38,81,39.4
3,8,98,40
4,10,74,39.9
5,13,97,38.1
2,20,85,40
2,44,113,38.8
5,45,101,39
1,19,113,40.9
2,45,110,39
5,6,104,40.7
1,16,89,39.4
1,29,77,38.2
2,10,73,40.8
2,41,89,40.8
5,7,77,40.5
1,29,117,39.9
2,11,98,39.5
4,9,104,40.9
1,31,120,40.8
4,35,118,39.6
5,2,90,40.5
5,20,108,38.1
3,1,115,40.1
1,33,90,40.3
3,29,89,40.1
4,11,96,38.9
1,22,113,39
3,12,97,39.6
2,41,80,38.6
2,8,102,39.7
3,41,96,38.2
5,7,94,39
1,13,107,40.5
3,15,96,39.7
3,24,120,40.7
1,37,87,39.8
2,26,107,39.7
2,34,95,39.6
3,15,105,40.3
3,12,110,40.9
1,15,99,39.6
4,15,118,39.5
4,4,81,38.4
3,31,80,40.1
4,16,111,39.3
1,23,94,38.6
2,25,101,38
5,17,120,38.9
2,43,97,38.2
5,12,96,40.8
5,42,90,40.4
5,3,92,38.5
2,7,94,40.5
2,30,79,40.2
3,16,77,38.5
4,28,83,39
5,6,95,39.4
3,3,79,40.4
5,16,111,39.7
1,45,83,38.1
1,6,77,39.4
1,24,116,40.9
1,38,107,39.4
1,15,86,39
3,44,93,39.1
1,13,107,40.6
2,1,73,40.3
2,1,110,40.8
4,8,108,40.6
4,26,86,40.5
2,39,104,40.7
3,16,82,38.5
2,42,96,39.9
4,43,117,39.7
1,15,76,38.6
2,10,87,40
1,1,114,39.3
1,2,85,38
4,21,112,40.3
3,41,94,39
1,5,113,38.4
3,29,103,38.2
3,30,113,40.2
4,30,94,39.5
1,13,84,40.7
2,15,101,39.3
3,1,96,40.5
2,17,98,39.3
3,14,96,40
3,5,74,39.7
1,44,98,40
4,44,88,40.4
3,33,81,40.9
5,44,108,38.1
5,27,95,40.5
1,37,83,39.4
3,19,77,39.8
4,39,74,40.2
4,10,78,39.2
5,16,120,40.1
5,38,77,39.2
3,29,105,39
3,26,81,40.7
3,42,89,40.5
4,32,77,40
4,33,98,39
3,2,91,40.6
3,13,97,38.4
3,6,73,38.5
1,36,115,39.4
5,12,94,39.6
4,33,105,40.6
4,38,84,40.4
2,41,119,39.3
2,41,100,39
1,3,111,40.7
2,44,116,39.9
1,9,101,39.3
5,44,108,39.4
5,29,110,38.4
2,43,74,40.9
4,45,105,39
3,26,107,39.9
5,16,107,40.3
3,31,119,38.3
4,3,101,38.3
5,11,76,39.2
2,1,106,39.5
3,14,75,40.6
4,36,109,40.9
5,20,100,40.9
1,35,106,38.4
3,17,81,40.8
4,7,75,40.4
2,23,99,40.7
4,23,78,40
5,26,112,39.6
5,17,81,39.8
3,34,89,40.1
5,22,91,40.4
3,17,104,40.2
2,1,86,40.9
4,3,99,39.1
5,19,78,39.8
1,42,96,38.8
4,30,108,40.1
1,28,105,38.3
1,1,116,40.7
4,32,81,40.2
5,28,93,40.4
1,1,114,39.4
4,29,119,39.7
2,16,109,39.9
2,7,81,40.2
1,7,112,38.4
3,23,91,39.7
4,25,98,39.5
2,7,74,40.3
5,25,120,39
4,33,114,38.2
4,6,111,40
5,19,102,38.9
1,6,119,40.5
4,8,73,38.6
1,23,115,40.4
4,15,111,39.8
4,12,92,40.6
3,26,105,40.6
3,42,75,39.3
4,25,93,38.6
2,11,99,39.7
4,8,97,38.5
2,2,83,40
4,19,114,38.4
3,33,77,41
1,33,99,40.1
2,12,118,40.2
3,38,100,39.4
4,1,89,38.5
5,1,101,40.4
2,27,89,40.4
2,23,95,39.9
2,4,100,38.3
4,5,73,40.2
2,23,98,40.8
5,10,107,39
3,40,83,39.4
2,33,84,38.7
1,5,92,38.4
2,44,119,40
4,2,101,38.5
2,32,73,40.1
3,35,114,38.3
1,32,113,39.9
5,4,112,39.5
2,10,105,39.1
3,5,110,40.2
4,8,77,40.3
4,8,114,39.9
5,17,73,38.1
4,31,110,38.8
1,27,107,40.2
3,33,106,39.4
4,11,112,39.1
1,14,119,40.9
2,16,80,39.6
2,29,81,38.8
5,19,75,40.8
1,38,78,40.4
1,20,102,40.5
5,4,103,40.3
3,13,112,39.4
1,42,102,39.3
3,15,113,38.2
2,24,95,39.3
2,24,88,39.9
4,2,119,40.1
2,3,82,40
3,2,100,39.7
2,5,78,38
3,15,78,38.2
3,16,94,40.3
3,34,87,39.1
3,22,90,39.3
1,17,104,38.9
5,42,79,38.5
4,15,95,40.9
5,2,76,38.1
1,33,82,40.1
4,15,94,40.6
4,18,88,40.1
2,7,92,40.3
5,15,81,40.6
1,42,73,39.2
2,30,106,40.8
1,38,92,39.5
4,29,103,39.3
4,27,91,38.4
4,15,80,40.3
2,20,89,38.1
1,27,92,38.6
5,3,95,39.1
5,26,108,39.2
5,8,88,39.9
4,24,91,38.8
1,22,113,38.7
5,23,108,39.4
5,8,79,39.2
4,39,100,38.1
1,37,114,38.5
4,15,103,40.7
4,6,77,38.7
3,39,99,39.4
1,12,74,39
3,6,79,38.4
3,30,105,40
4,21,97,40.6
2,10,84,39
2,26,120,40.9
5,35,80,38.3
4,13,109,38.8
5,3,109,39.9
4,28,107,38
2,16,80,40.2
3,30,104,40.4
5,17,114,39.6
5,3,93,40.3
2,6,107,40.2
4,35,103,40.6
2,39,109,39.6
4,6,117,40.2
4,26,116,39.6
2,42,90,40.9
5,12,98,38.3
3,23,96,38.2
4,15,94,39.5
5,20,99,39.5
4,14,101,40.9
3,1,78,38.3
2,35,97,40.3
3,22,117,39.1
1,4,99,40.1
4,21,110,40.4
4,9,113,39
1,22,117,39.2
1,44,105,39.1
1,28,102,40.5
5,18,116,39
2,18,99,39.2
2,4,111,40.8
3,18,100,38.5
2,17,91,40.4
2,38,78,40.4
2,14,83,39.9
5,28,73,39.2
2,9,120,40.1
5,19,88,38.7
3,33,73,40
2,31,85,39.4
2,45,117,40.5
2,14,85,38.8
3,39,97,40
1,1,103,38.7
2,7,76,39.9
4,3,119,40.9
2,43,112,40
3,6,101,39.1
4,27,114,39
4,45,74,39.4
5,25,85,38.6
4,9,115,38.5
3,12,80,39.8
2,35,80,40.9
4,17,101,38.1
2,3,81,40.5
2,15,109,38.8
1,13,97,39.1
2,36,74,39.8
1,1,86,40.6
1,43,86,40.8
5,30,84,38.1
1,19,75,38.5
5,21,101,39.3
2,29,73,39.7
2,19,118,41
1,15,103,40.5
1,44,109,39.5
2,8,75,40.7
5,24,90,39.2
1,36,76,39.5
3,14,107,38.8
4,15,112,40.8
3,19,110,39.3
1,25,80,38.6
3,36,95,39.3
5,10,87,38.6
5,19,105,38.6
1,11,77,40.9
2,8,95,38.9
4,42,100,39.2
2,21,92,38.4
4,39,75,38.1
2,10,94,40.6
4,15,78,39.2
5,25,115,40.6
5,12,78,40.6
3,35,74,40.3
5,27,84,38.8
1,26,90,39.4
3,17,114,40.6
5,32,80,38.6
2,38,119,38.4
3,26,95,39.9
5,33,108,39.7
3,1,88,39.5
1,15,114,38.5
4,23,100,39.1
1,22,87,40.1
4,18,116,39.4
4,11,77,38.4
5,37,108,39.2
3,27,79,40.4
5,22,116,39.2
1,27,106,39
4,9,102,39.6
3,32,115,39.2
5,36,113,40.7
5,32,91,38.4
2,40,102,41
1,20,113,40.1
1,23,113,38.8
1,25,116,40.8
5,25,109,40.2
3,44,94,40.1
2,6,73,40.8
2,20,92,39.9
4,23,89,40.2
3,44,91,39.6
1,24,85,40.4
2,23,105,39
1,9,81,38.1
4,30,113,39.2
3,31,103,40.4
1,34,109,40.4
1,29,96,39.7
4,3,102,40.8
5,6,117,40.6
5,3,86,39.1
4,23,84,39.5
1,20,91,39.1
3,1,85,40.4
2,6,106,38.8
3,44,85,40.7
4,5,120,40.9
4,7,101,40.8
5,34,114,40.3
3,45,101,39.8
4,44,76,40.9
1,12,96,39.7
3,13,100,40.7
4,33,103,40.9
5,4,76,39
3,3,104,40.3
3,40,112,39
2,27,98,40.5
3,36,120,39.4
2,43,96,38.5
4,11,73,40.2
5,28,96,40.4
5,1,77,40.1
5,24,75,39
4,12,101,39.4
3,7,111,39.6
1,13,120,39.7
3,35,96,38.2
3,42,95,38.6
4,24,109,39.2
2,25,117,39
1,32,120,39.1
4,45,103,39.7
2,17,105,39.3
2,9,73,39.4
3,6,95,39.6
2,23,115,38.6
3,7,93,38.2
5,3,86,39.3
2,11,113,40.8
1,42,82,40.5
2,43,107,40.4
4,11,75,38.8
4,17,118,38.4
5,2,109,39
2,41,110,39.3
2,39,120,38.5
5,39,119,40.4
1,42,78,38
2,24,109,38.9
3,7,111,38.9
1,29,108,40.2
1,41,104,38.5
5,4,76,38.6
2,28,106,38.6
1,44,109,41
4,30,109,38.6
4,41,89,38.7
5,29,106,39.9
2,13,111,41
3,44,98,38.3
3,25,100,40
1,23,95,39.7
3,28,78,40.3
5,38,73,40.2
5,21,74,38.3
2,10,115,39
1,38,102,39.1
5,23,110,40.8
4,20,81,40.2
2,11,80,38
5,31,99,39.3
2,37,98,40.5
2,20,86,38.2
1,39,109,39.3
5,38,85,38.8
2,31,93,40.1
2,16,112,38.1
1,39,87,40.1
5,32,73,39.2
4,42,95,38.3
2,30,113,40.2
1,6,119,38.7
4,25,117,40.1
2,23,85,38.1
4,26,80,39.4
4,37,87,39.3
2,8,99,38.1
2,33,98,41
2,39,119,39.7
1,17,116,38.7
5,19,94,38.4
5,11,102,38.7
5,8,115,38.7
5,6,85,38.9
4,33,109,38.8
5,34,106,39
2,3,79,40.3
5,7,81,38
2,37,87,40.1
4,32,82,39.3
4,16,76,38.8
2,1,85,39
4,18,83,38.5
5,22,80,39.2
2,39,114,39.8
1,40,85,39.7
3,7,102,39.9
1,28,118,38.6
1,6,106,40.8
4,44,119,39.3
4,16,109,40.8
5,16,89,40.2
2,3,93,38.9
3,31,98,40.5
3,31,92,40.9
5,25,92,39.7
2,29,100,38.7
4,33,97,39.9
5,22,85,41
4,42,112,40.2
4,17,73,41
2,2,113,40.7
4,29,101,38.5
3,10,95,38.3
2,23,98,39.4
2,34,83,40.7
3,24,85,38.1
4,19,101,39.8
2,41,92,38.6
2,7,111,38.8
1,32,92,40.2
2,11,99,40.5
1,24,120,38.5
2,41,105,39.8
4,27,83,40.9
3,16,89,38.3
3,35,85,39.7
5,19,85,38.4
5,39,108,40.5
3,44,96,41
2,41,119,38.6
4,44,103,41
3,12,112,39
3,25,83,39.2
2,11,100,38.7
4,22,111,38.8
3,39,115,39.5
5,16,89,39.5
5,39,82,39.9
3,1,114,39.8
5,43,120,38.6
5,38,88,39
3,36,88,39.7
4,3,102,38.4
2,20,82,39.5
2,21,80,40.8
3,4,109,40.3
5,41,111,40.1
3,31,88,39.1
3,43,85,38.9
5,32,99,40.8
1,43,118,40.8
1,4,75,40.6
3,11,97,38.6
4,26,107,38.4
5,6,82,38.9
2,12,78,38.7
2,7,75,39.3
4,36,100,40.4
4,44,112,38.6
1,19,96,38.4
4,8,74,38.5
2,36,105,39.6
4,24,114,40.1
4,38,95,40.3
5,31,94,39.7
5,39,104,40.2
5,5,107,39.3
4,3,108,38.6
5,32,110,40.7
5,3,92,38.3
1,26,112,40.3
2,43,97,40.3
2,41,119,39.6
2,25,88,38.5
3,25,117,38.9
5,17,84,39.6
4,27,113,39.7
3,28,86,40.5
5,19,104,39.7
3,40,105,38.3
5,22,103,40.4
2,12,91,40.8
4,40,102,38.9
1,1,76,41
4,22,118,40.7
1,16,83,40.8
1,28,101,40.4
5,4,77,40
3,39,94,39.6
5,7,90,39
4,11,105,40.9
5,23,112,40.5
1,31,91,40.5
5,1,102,40.5
3,14,85,39.3
2,38,112,39.5
2,20,97,38.9
2,37,80,39.1
1,7,118,40.8
4,9,80,39.2
4,1,98,39
1,5,73,39.4
1,10,112,41
2,14,87,39.2
2,9,75,39.5
2,12,108,40.2
4,45,76,39.4
5,8,119,38.7
5,8,89,38.5
1,1,89,38.2
5,7,90,40
2,16,92,40.7
5,38,94,40.2
5,30,109,38
3,15,110,40.9
1,11,74,39
1,28,73,41
5,44,108,38.6
4,27,115,39.3
1,10,116,39.6
1,20,98,40.1
5,41,78,40.9
1,41,104,39.9
5,31,108,39
2,41,104,38.8
2,39,81,40.8
5,1,112,39.9
4,32,116,41
3,32,116,38.5
3,6,95,40.7
3,11,117,39.4
2,27,90,40.8
5,39,85,38.6
1,44,112,39.6
4,44,91,39.8
5,8,106,40.5
3,30,74,39.3
3,23,115,39
2,16,89,38.4
5,13,75,40.7
1,13,116,40.4
5,29,92,39.5
5,28,95,38.2
3,14,93,38.2
1,4,77,39.8
4,4,104,39.5
1,32,100,38.6
3,9,90,38.6
3,31,92,40.3
3,23,82,38.7
3,1,89,40.2
1,20,119,40.3
4,22,97,39.7
3,19,104,38.8
5,16,113,40.3
2,30,104,39.6
2,10,91,38.8
4,28,80,40.1
3,23,115,40.5
2,1,100,40.3
1,7,119,39.5
4,25,88,39.3
1,22,82,38.8
4,25,87,40
1,3,94,38.5
2,34,105,39.2
3,31,97,38.2
1,21,76,39.1
3,9,78,38.1
2,12,89,40.3
1,5,73,40.7
4,31,89,38.5
5,11,116,39
2,3,107,40.6
5,25,76,38.4
5,26,116,38.2
4,44,108,39.8
2,18,79,39.5
3,28,89,40.1
1,36,89,39.5
5,20,75,40.6
2,33,86,38.5
3,11,115,39.6
5,1,98,39.2
1,20,89,38.5
4,21,86,38.5
3,38,114,38.2
5,11,86,38.9
4,36,100,39.3
2,26,76,40.4
5,41,76,40.4
2,4,100,40.9
3,37,119,41
5,31,90,38.8
1,11,100,39.8
5,24,110,38.5
4,21,105,38.4
1,5,119,39.7
5,39,109,39.5
5,30,115,40.2
3,33,111,38.9
2,41,79,38.2
2,16,112,38
2,37,108,40.1
2,23,120,40.1
3,5,84,39.2
3,9,117,40.3
3,39,103,39.8
3,39,100,39.5
4,34,104,39.9
3,39,102,38.1
5,13,118,38.8
1,4,84,38.6
5,1,119,39.3
2,6,75,40.1
2,3,84,38.5
1,25,120,39.9
5,45,119,40.1
3,32,111,39.3
2,45,99,40.7
4,36,118,40.4
3,35,113,38.1
3,30,79,38.7
4,21,98,39.9
2,22,96,39.4
2,45,108,38.7
2,28,80,40.5
4,25,109,39.2
3,44,108,40.5
5,4,106,39.7
4,33,74,40.7
2,43,106,38.4
4,4,78,40
2,31,97,39.4
2,14,81,41
4,9,75,40.6
4,28,96,38.4
4,34,86,39.1
4,38,114,39.3
4,7,98,39.9
4,28,111,38.9
1,18,102,41
1,38,95,38.6
1,27,75,38.3
5,5,113,39.3
3,38,87,39
3,5,102,40.9
3,16,97,40.3
5,2,75,39.9
4,7,84,38
1,21,95,39.4
5,20,84,38.8
5,22,109,39.5
3,42,89,38.4
4,35,87,40.3
4,38,118,39.9
3,10,88,38.2
1,3,93,39.3
3,19,77,39.2
3,12,101,39.4
4,13,104,41
2,39,97,38.8
5,20,112,40.4
2,43,89,40.4
5,9,101,38.3
4,42,78,39.3
2,25,82,38.9
1,16,106,38.7
4,30,82,39.5
4,2,96,39.4
2,9,98,39.2
1,10,96,38.2
3,18,86,39.4
4,6,86,39.6
2,13,114,38.5
4,31,85,40
2,16,118,40.1
5,3,83,40.2
3,33,79,40.8
2,4,88,39.1
3,32,85,40.8
2,31,77,38.3
1,20,99,38.8
3,10,109,40
2,43,78,40.5
3,11,115,39.4
1,38,79,38.1
2,29,120,38.5
2,24,118,39.6
5,8,86,40.1
1,7,95,38.4
4,27,82,39.6
1,6,115,40.9
5,4,97,40.6
5,44,78,38.5
5,35,106,40.6
4,21,113,40.2
4,1,103,40.6
4,41,84,39.8
5,6,119,41
2,44,76,38.7
2,37,114,38.9
1,7,83,39.7
3,20,100,40.9
2,43,93,38.4
4,7,116,40.1
5,15,99,38.2
4,7,98,39.2
4,10,88,40.8
2,11,116,39.2
4,10,84,39.1
5,17,93,39.5
2,44,116,40
1,22,101,39.6
5,33,99,38.9
3,8,94,39.8
2,5,74,39.1
5,33,76,39.4
1,31,106,38.4
4,17,85,38.4
4,37,120,38.8
4,8,112,40.5
2,43,98,38.1
3,44,120,39.3
4,4,77,38.1
5,23,85,39.4
2,25,88,39.4
4,31,110,38.9
5,43,83,38.2
5,45,104,38.1
5,45,77,40
2,20,88,40.4
3,11,85,38.5
3,16,83,41
3,41,76,40.1
2,11,84,39.4
1,23,81,39.1
2,16,85,39.7
3,34,78,39.1
5,10,103,39.5
3,1,84,39
2,1,75,39.2
2,27,75,40.1
2,42,111,40
5,33,84,39.7
3,7,76,38.3
4,32,87,40.4
3,19,107,38.5
1,6,105,40.9
1,4,80,40.6
4,42,110,39
4,42,79,39.3
1,36,90,39.9
1,21,80,40.5
3,8,85,38.3
4,30,106,38.4
4,30,104,39
5,29,109,39.6
4,39,116,38.2
5,1,107,40.4
4,11,73,39.8
5,7,111,40.3
3,1,84,40
5,10,113,40.3
1,7,120,39.5
2,21,91,39.7
3,18,108,39.2
2,28,81,39.5
1,16,98,39
2,36,94,39.7
3,27,84,40.2
2,21,120,39.3
4,20,104,39
2,23,76,39.3
4,18,76,38.1
1,11,109,40.2
5,3,78,40.1
3,3,98,38.6
2,30,76,39.5
4,44,115,39.9
1,24,83,40.2
5,20,120,39.3
1,32,80,39.6
4,43,84,38.9
3,10,84,40
2,7,81,38.5
5,31,99,39.1
3,3,88,39.1
4,28,73,40.9
5,2,116,38
5,34,88,39
2,3,114,39.2
5,9,86,38.2
1,14,94,38.2
4,43,74,38.9
4,31,117,38.3
2,43,91,40.9
1,40,85,38.4
4,43,95,40.6
4,3,95,39.5
5,34,77,39.3
5,20,111,40.3
1,30,86,40.7
2,17,101,40.6
4,40,89,38.1
5,27,87,39.3
1,13,75,40.9
5,6,105,39.5
3,31,96,39.1
3,5,112,39.9
3,41,74,38.3
2,41,111,40.6
1,21,102,38.7
5,42,95,38.8
1,31,107,40.6
1,17,116,39.3
4,28,79,38.2
5,4,83,38.8
5,15,91,38.4
5,22,110,39.9
5,26,106,39
5,33,93,39.8
4,16,92,40
1,29,86,40.5
3,16,111,39.1
5,29,113,40.2
4,21,96,40.6
5,4,74,39.5
3,5,108,40.7
2,30,107,39.5
3,20,117,38.6
3,36,77,40.4
4,27,95,39.3
2,37,120,39.2
1,12,114,40.2
5,43,99,38.7
4,23,100,39.1
3,18,102,38.4
4,22,102,40.3
3,20,118,40.1
3,10,99,39.7
1,34,98,39.4
2,2,119,38.8
2,23,101,39.1
3,26,98,38.3
3,17,81,40.4
2,17,115,38.1
2,45,118,39.5
5,28,116,40.1
5,37,86,39.2
2,20,98,40.9
5,22,76,39.1
2,35,102,39
1,41,83,40
2,26,115,40.5
5,29,97,39.4
2,24,78,39.9
1,36,74,40.4
1,41,89,39.2
1,16,83,39.7
3,43,91,40.1
2,34,120,38.4
2,43,77,40.4
3,17,116,38.3
2,1,110,40.1
3,9,107,39.4
4,2,94,40.6
1,31,97,39.6
3,17,77,38.4
2,22,97,38.3
2,40,84,38
2,44,107,40.7
4,26,82,40.2
2,18,110,38.7
3,32,84,40.7
1,10,107,38.1
1,33,101,40.2
4,8,101,39.6
3,4,101,39.9
3,11,80,38.9
2,6,116,40.9
2,14,92,38.7
2,22,97,39.1
